종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","15900","-50","-0.31","179973054000"
"053160","프리엠스","KOSDAQ","일반전기전자","20150","-1050","-4.95","120900000000"
"075130","플랜티넷","KOSDAQ","컴퓨터서비스","11300","-950","-7.76","101248000000"
"237820","플레이디","KOSDAQ","기타서비스","10250","-50","-0.49","131478185000"
"023770","플레이위드","KOSDAQ","디지털컨텐츠","11900","-700","-5.56","103571995100"
"300080","플리토","KOSDAQ","디지털컨텐츠","21250","-700","-3.19","110708483750"
"032580","피델릭스","KOSDAQ","반도체","1500","5","0.33","49698096000"
"051380","피씨디렉트","KOSDAQ","유통","12300","200","1.65","94322992800"
"241820","피씨엘","KOSDAQ","제약","44350","-400","-0.89","447464756950"
"237750","피앤씨테크","KOSDAQ","일반전기전자","9310","-210","-2.21","60483346000"
"024850","피에스엠씨","KOSDAQ","반도체","1720","-15","-0.86","69786636720"
"319660","피에스케이","KOSDAQ","반도체","42700","-550","-1.27","630466354000"
"031980","피에스케이홀딩스","KOSDAQ","반도체","12450","-350","-2.73","268451817750"
"002230","피에스텍","KOSDAQ","의료·정밀기기","5800","-160","-2.68","114081609400"
"057880","피에이치씨","KOSDAQ","유통","2835","90","3.28","229088908125"
"043370","피에이치에이","KOSDAQ","운송장비·부품","10950","-200","-1.79","229950000000"
"239890","피엔에이치테크","KOSDAQ","화학","39400","800","2.07","177931030400"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","26200","100","0.38","196569272800"
"137400","피엔티","KOSDAQ","기계·장비","26350","-350","-1.31","599230567300"
"128660","피제이메탈","KOSDAQ","금속","4115","-100","-2.37","102065863435"
"006140","피제이전자","KOSDAQ","의료·정밀기기","12950","-50","-0.38","194250000000"
"304840","피플바이오","KOSDAQ","제약","24850","-250","-1.00","279436759000"
"062970","피피아이","KOSDAQ","일반전기전자","7390","-20","-0.27","68787487150"
"087600","픽셀플러스","KOSDAQ","반도체","8380","-60","-0.71","68435756040"
"161580","필옵틱스","KOSDAQ","IT부품","11300","-300","-2.59","233689706500"
"347770","핌스","KOSDAQ","IT부품","25850","-350","-1.34","194078465350"
"163730","핑거","KOSDAQ","소프트웨어","23800","2050","9.43","219888533200"
"332710","하나금융14호스팩","KOSDAQ","금융","2205","10","0.46","9724050000"
"341160","하나금융15호스팩","KOSDAQ","금융","2210","0","0.00","10409100000"
"343510","하나금융16호스팩","KOSDAQ","금융","2340","5","0.21","9383400000"
"363260","하나금융17호스팩","KOSDAQ","금융","2350","-20","-0.84","16003500000"
"299030","하나기술","KOSDAQ","기계·장비","69100","-1100","-1.57","513053818200"
"067310","하나마이크론","KOSDAQ","반도체","15900","-650","-3.93","507764576100"
"372290","하나머스트7호스팩","KOSDAQ","금융","2790","110","4.10","12008160000"
"166090","하나머티리얼즈","KOSDAQ","반도체","51100","-2700","-5.02","1008237441400"
"136480","하림","KOSDAQ","음식료·담배","3200","5","0.16","339871046400"
"003380","하림지주","KOSDAQ","금융","9750","-130","-1.32","900332745000"
"149980","하이로닉","KOSDAQ","의료·정밀기기","6190","-10","-0.16","87278969050"
"013030","하이록코리아","KOSDAQ","금속","17650","-100","-0.56","240273544800"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","18900","-450","-2.33","282405916800"
"106080","하이소닉","KOSDAQ","IT부품","3110","0","0.00","67129875590"
"340120","하이제5호스팩","KOSDAQ","금융","2175","5","0.23","10918500000"
"377400","하이제6호스팩","KOSDAQ","금융","2550","10","0.39","13789125000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","6070","120","2.02","107415733690"
"106190","하이텍팜","KOSDAQ","유통","17050","-550","-3.13","120863733100"
"066130","하츠","KOSDAQ","일반전기전자","11600","-300","-2.52","148480000000"
"368770","한국9호스팩","KOSDAQ","금융","2275","5","0.22","10942750000"
"004590","한국가구","KOSDAQ","유통","7170","-70","-0.97","107550000000"
"039340","한국경제TV","KOSDAQ","방송서비스","8220","-200","-2.38","189060000000"
"034950","한국기업평가","KOSDAQ","기타서비스","85300","-700","-0.81","387305844200"
"222980","한국맥널티","KOSDAQ","음식료·담배","9550","0","0.00","100607292250"
"318000","한국바이오젠","KOSDAQ","화학","8780","-50","-0.57","71792523500"
"256840","한국비엔씨","KOSDAQ","제약","13150","-400","-2.95","677641013400"
"025550","한국선재","KOSDAQ","금속","5920","70","1.20","145171743680"
"017890","한국알콜","KOSDAQ","화학","13950","0","0.00","301400352000"
"080720","한국유니온제약","KOSDAQ","제약","14300","200","1.42","113023310400"
"063570","한국전자금융","KOSDAQ","기타서비스","7430","-200","-2.62","253717619040"
"041460","한국전자인증","KOSDAQ","소프트웨어","10950","-150","-1.35","234978776550"
"101680","한국정밀기계","KOSDAQ","기계·장비","1440","0","0.00","12101760000"
"039740","한국정보공학","KOSDAQ","유통","5650","-80","-1.40","45303943050"
"053300","한국정보인증","KOSDAQ","소프트웨어","7830","-120","-1.51","244021950000"
"025770","한국정보통신","KOSDAQ","통신서비스","10100","-450","-4.27","378187137100"
"310870","한국제8호스팩","KOSDAQ","금융","2210","0","0.00","7558200000"
"023760","한국캐피탈","KOSDAQ","금융","920","-2","-0.22","290360809920"
"054040","한국컴퓨터","KOSDAQ","IT부품","5010","-70","-1.38","80517162900"
"050540","한국코퍼레이션","KOSDAQ","기타서비스","282","0","0.00","14434337226"
"021650","한국큐빅","KOSDAQ","화학","5680","-260","-4.38","92871197840"
"053590","한국테크놀로지","KOSDAQ","운송장비·부품","1290","-50","-3.73","159905590380"
"032300","한국파마","KOSDAQ","제약","49500","-200","-0.40","539881699500"
"037230","한국팩키지","KOSDAQ","종이·목재","5890","290","5.18","147250000000"
"030520","한글과컴퓨터","KOSDAQ","소프트웨어","24300","-400","-1.62","605392971300"
"052600","한네트","KOSDAQ","통신서비스","9310","-150","-1.59","107658047000"
"256150","한독크린텍","KOSDAQ","기계·장비","15500","-550","-3.43","130091500000"
"092460","한라IMS","KOSDAQ","운송장비·부품","8290","40","0.48","97365867620"
"047080","한빛소프트","KOSDAQ","디지털컨텐츠","6270","-220","-3.39","155369571720"
"070590","한솔인티큐브","KOSDAQ","컴퓨터서비스","3175","55","1.76","44067479175"
"226440","한송네오텍","KOSDAQ","기계·장비","1975","25","1.28","112983627500"
"042520","한스바이오메드","KOSDAQ","제약","15700","-250","-1.57","158616801700"
"078350","한양디지텍","KOSDAQ","반도체","8420","120","1.45","128357696440"
"045100","한양이엔지","KOSDAQ","기타서비스","17200","-200","-1.15","309600000000"
"046110","한일네트웍스","KOSDAQ","컴퓨터서비스","6590","-150","-2.23","78778355930"
"024740","한일단조","KOSDAQ","운송장비·부품","4780","10","0.21","142880547840"
"005860","한일사료","KOSDAQ","음식료·담배","2350","55","2.40","92598659750"
"123840","한일진공","KOSDAQ","기계·장비","1150","0","0.00","90051873550"
"007770","한일화학","KOSDAQ","화학","18750","500","2.74","65812500000"
"079170","한창산업","KOSDAQ","금속","12100","-50","-0.41","62920000000"
"086960","한컴MDS","KOSDAQ","소프트웨어","24250","-1650","-6.37","214093744000"
"054920","한컴위드","KOSDAQ","소프트웨어","10350","-150","-1.43","292046788350"
"002680","한탑","KOSDAQ","음식료·담배","1730","-25","-1.42","48907079240"
"066110","한프","KOSDAQ","정보기기","1130","0","0.00","86834027360"
"317320","한화에스비아이스팩","KOSDAQ","금융","5220","1200","29.85","22759200000"
"340440","한화플러스제1호스팩","KOSDAQ","금융","2145","0","0.00","10102950000"
"034810","해성산업","KOSDAQ","금융","16550","0","0.00","436196731900"
"076610","해성옵틱스","KOSDAQ","IT부품","793","-194","-19.66","33004460957"
"059270","해성티피씨","KOSDAQ","금속","22100","2500","12.76","102323000000"
"220180","핸디소프트","KOSDAQ","소프트웨어","4420","-150","-3.28","85783360000"
"900270","헝셩그룹","KOSDAQ","금융","599","-4","-0.66","47920000000"
"084990","헬릭스미스","KOSDAQ","기타서비스","27950","50","0.18","957726706300"
"170030","현대공업","KOSDAQ","운송장비·부품","8650","-30","-0.35","132691000000"
"319400","현대무벡스","KOSDAQ","기계·장비","5090","200","4.09","517766629160"
"048410","현대바이오","KOSDAQ","화학","31450","-600","-1.87","1149663461650"
"052260","현대바이오랜드","KOSDAQ","화학","21250","50","0.24","318750000000"
"016790","현대사료","KOSDAQ","음식료·담배","17050","100","0.59","104865786300"
"041440","현대에버다임","KOSDAQ","기계·장비","7310","-140","-1.88","130965550640"
"039010","현대에이치티","KOSDAQ","통신장비","10100","-50","-0.49","87112500000"
"090850","현대이지웰","KOSDAQ","기타서비스","11950","-300","-2.45","283769013950"
"092300","현우산업","KOSDAQ","IT부품","5730","-70","-1.21","88671050940"
"053660","현진소재","KOSDAQ","금속","400","0","0.00","21280401200"
"011080","형지I&C","KOSDAQ","섬유·의류","1480","-45","-2.95","57654388640"
"060560","홈센타홀딩스","KOSDAQ","유통","1220","-20","-1.61","155756820500"
"064240","홈캐스트","KOSDAQ","통신장비","4100","15","0.37","135688499600"
"039610","화성밸브","KOSDAQ","기계·장비","7800","220","2.90","81201120000"
"126640","화신정공","KOSDAQ","운송장비·부품","2385","-30","-1.24","86751720495"
"061250","화일약품","KOSDAQ","제약","3685","-35","-0.94","241859642805"
"097870","효성오앤비","KOSDAQ","화학","11200","200","1.82","95088000000"
"050090","휘닉스소재","KOSDAQ","IT부품","1325","-15","-1.12","104859098150"
"290270","휴네시온","KOSDAQ","소프트웨어","8020","890","12.48","77053529440"
"353190","휴럼","KOSDAQ","음식료·담배","2270","-385","-14.50","62839322670"
"090710","휴림로봇","KOSDAQ","기계·장비","1020","-5","-0.49","127856905140"
"205470","휴마시스","KOSDAQ","제약","19450","50","0.26","665653201750"
"115160","휴맥스","KOSDAQ","통신장비","5070","160","3.26","213262031190"
"028080","휴맥스홀딩스","KOSDAQ","금융","5760","20","0.35","72446434560"
"032860","휴먼엔","KOSDAQ","기타서비스","5900","-240","-3.91","105824565300"
"200670","휴메딕스","KOSDAQ","제약","33900","-750","-2.16","338023476600"
"065510","휴비츠","KOSDAQ","의료·정밀기기","9130","-150","-1.62","108490612230"
"243070","휴온스","KOSDAQ","제약","60900","-700","-1.14","661353963900"
"084110","휴온스글로벌","KOSDAQ","제약","65100","-1600","-2.40","783171813900"
"263920","휴온스블러썸","KOSDAQ","기타제조","4555","0","0.00","223400585370"
"145020","휴젤","KOSDAQ","제약","243600","900","0.37","3041456838000"
"024060","흥구석유","KOSDAQ","유통","7870","-60","-0.76","118050000000"
"010240","흥국","KOSDAQ","기계·장비","10650","-300","-2.74","131236712400"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","4570","-320","-6.54","175429170390"
"037440","희림","KOSDAQ","기타서비스","7510","-170","-2.21","104557787250"
"238490","힘스","KOSDAQ","반도체","11150","-150","-1.33","126131431400"
